age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,label
38,1,1,0,0,1630,1,0,17,6,101,3,94,19,0
39,9,2,1,0,1435,0,0,17,6,383,1,296,19,1
24,9,2,1,0,403,0,0,17,6,247,1,-1,0,1
30,7,0,1,0,436,1,0,17,6,1720,1,-1,0,1
24,10,1,1,0,6,0,0,17,6,21,1,-1,0,0
75,5,1,0,0,962,0,0,17,6,344,1,-1,0,0
63,5,1,1,0,23047,0,0,17,6,530,1,139,2,0
49,9,1,2,0,1071,0,0,17,6,169,1,-1,0,1
34,4,1,2,0,3301,1,0,17,6,485,2,227,4,1
36,0,1,1,0,1031,0,0,17,6,282,4,-1,0,1
46,1,1,1,0,1723,0,0,17,6,176,2,52,7,1
32,9,2,2,0,705,0,0,17,6,544,1,-1,0,1
52,1,1,1,0,955,0,1,17,6,301,2,134,4,1
53,2,1,2,0,1961,0,0,18,6,91,2,185,1,0
71,5,1,1,0,29941,0,0,18,6,80,1,71,3,0
25,1,2,1,0,303,0,0,18,6,252,1,92,1,1
60,4,1,0,0,8334,0,0,18,6,143,1,49,7,0
29,4,2,2,0,1431,0,0,18,6,201,4,-1,0,0
50,0,1,1,0,100,1,0,18,6,23,1,-1,0,0
20,8,2,1,0,153,0,0,21,6,100,1,-1,0,1
46,7,1,1,0,0,1,0,22,6,154,1,124,1,0
61,5,1,1,0,2011,0,0,22,6,292,1,578,2,0
57,4,0,2,0,3287,0,0,22,6,867,1,84,3,1
32,0,2,1,0,131,1,0,22,6,522,1,183,2,1
52,4,1,3,0,1708,0,0,23,6,193,1,145,3,0
32,4,1,2,0,913,1,0,23,6,883,1,674,4,0
64,5,0,0,0,109,0,0,23,6,706,1,225,2,1
33,4,2,2,0,224,0,0,23,6,342,2,107,2,1
30,1,2,1,0,315,0,0,23,6,1407,1,-1,0,1
36,4,2,2,0,538,0,0,23,6,339,1,183,5,1
32,9,1,2,0,903,1,0,23,6,181,1,320,1,0
59,4,1,2,0,5397,0,0,23,6,671,3,-1,0,1
34,8,2,3,0,5969,0,0,23,6,442,2,292,10,0
25,8,2,1,0,1957,0,0,24,6,1207,4,385,1,1
43,7,1,1,0,774,0,0,24,6,482,1,91,2,1
75,5,1,1,0,468,0,0,24,6,316,1,-1,0,0
37,6,2,2,0,1188,0,0,24,6,310,1,-1,0,1
24,8,2,3,0,1082,0,0,24,6,185,1,-1,0,0
35,4,1,2,0,1870,1,0,24,6,134,1,386,1,0
30,9,2,1,0,254,1,1,24,6,167,3,416,2,0
27,4,2,2,0,6791,0,0,24,6,136,5,94,30,0
31,9,1,2,0,3338,1,0,24,6,122,2,185,2,0
21,8,2,3,0,762,0,0,24,6,288,1,-1,0,0
40,9,1,1,0,697,0,0,24,6,220,2,219,2,0
53,1,1,3,0,960,0,1,24,6,180,1,687,2,0
37,0,0,1,0,450,1,1,24,6,15,1,-1,0,0
37,0,2,1,0,16,0,0,24,6,11,1,-1,0,0
26,8,2,1,0,696,0,0,24,6,22,1,-1,0,0
46,1,1,0,0,67,0,0,24,6,9,1,-1,0,0
49,4,1,2,0,1167,1,1,25,6,213,6,150,8,1
42,9,0,2,0,2611,1,0,25,6,300,1,389,3,1
27,1,2,1,0,3145,0,0,25,6,374,1,179,2,1
57,10,1,1,0,1350,0,0,25,6,131,1,388,1,0
30,9,2,1,0,938,0,0,25,6,171,1,141,3,0
45,9,1,2,0,1818,1,1,25,6,427,1,142,5,0
57,9,1,1,0,363,0,0,25,6,195,6,-1,0,0
33,4,2,2,0,794,0,0,25,6,12,1,-1,0,0
29,9,2,1,0,825,0,0,25,6,472,2,-1,0,1
27,8,2,1,0,833,0,0,25,6,359,5,-1,0,0
37,9,1,2,0,122,0,0,25,6,266,2,318,3,1
30,1,2,0,0,185,0,0,26,6,11,1,-1,0,0
35,4,1,2,0,358,0,0,27,6,18,1,-1,0,0
34,7,1,3,0,746,0,0,27,6,32,1,-1,0,0
72,5,1,0,0,0,0,0,28,6,348,6,94,6,0
31,7,2,1,0,334,0,0,28,6,54,1,-1,0,0
47,4,2,2,0,334,1,0,28,6,614,3,94,9,1
38,4,2,2,0,623,0,0,28,6,297,4,144,4,1
48,4,2,2,0,86,0,0,28,6,281,3,186,6,1
36,4,1,2,0,1790,1,0,28,6,132,3,392,2,0
55,3,0,0,0,976,0,0,28,6,345,1,94,3,1
39,9,2,2,0,393,0,0,28,6,325,1,94,1,1
49,0,2,1,0,293,0,0,28,6,452,1,-1,0,1
26,4,2,2,0,222,0,0,28,6,247,1,63,2,1
37,7,2,1,0,23,1,0,28,6,197,1,182,1,0
68,5,0,0,0,476,0,0,28,6,363,1,-1,0,1
31,8,2,2,0,4951,0,0,28,6,150,3,-1,0,0
22,8,2,1,0,10971,0,0,28,6,181,2,-1,0,0
45,4,1,3,0,2724,0,0,28,6,359,2,182,1,1
57,11,1,0,0,1884,0,0,28,6,133,4,-1,0,0
67,5,1,0,0,2391,0,0,28,6,737,6,186,10,1
22,3,2,1,0,1796,0,0,28,6,369,3,-1,0,1
60,5,1,1,0,11,0,0,29,6,265,1,586,2,1
31,1,2,1,0,54,1,0,29,6,401,1,-1,0,1
60,5,1,1,0,2060,0,0,29,6,135,4,95,4,0
58,1,1,0,0,3109,0,0,29,6,295,1,287,4,1
41,0,1,1,0,3126,1,0,29,6,222,1,91,7,1
47,0,1,1,0,0,0,1,29,6,238,1,139,4,0
23,7,2,1,0,488,0,0,29,6,205,1,91,3,1
30,8,2,1,0,314,0,0,29,6,189,1,204,6,0
39,4,1,2,0,2939,0,0,29,6,385,1,165,2,0
35,10,1,1,0,978,0,0,29,6,660,2,182,6,1
33,4,2,2,0,718,1,0,29,6,271,1,84,3,1
29,8,2,1,0,808,0,0,29,6,189,1,362,1,0
33,4,2,2,0,3143,0,0,29,6,421,2,-1,0,1
45,9,1,2,0,2699,1,0,29,6,264,4,-1,0,0
50,9,1,2,0,5114,0,0,29,6,286,2,153,2,0
32,9,0,2,0,3255,0,0,29,6,167,2,-1,0,1
44,1,2,1,0,276,1,0,29,6,13,1,411,6,0
27,8,2,1,0,1423,0,0,29,6,8,1,-1,0,0
31,4,2,2,0,1539,1,0,30,6,107,2,756,2,0
32,8,2,2,0,64,0,0,30,6,598,4,105,5,1
33,9,2,1,0,555,0,0,30,6,255,2,-1,0,0
48,0,2,1,0,1544,1,0,30,6,263,1,450,2,1
19,8,2,1,0,424,0,0,30,6,121,3,195,2,0
41,0,2,1,0,985,1,0,30,6,274,2,391,11,1
49,3,1,0,0,360,0,0,30,6,6,1,-1,0,0
77,5,1,2,0,1047,0,0,30,6,108,5,-1,0,0
43,4,2,2,0,0,0,0,30,6,275,2,296,1,1
32,9,2,2,0,4071,0,0,30,6,319,2,-1,0,1
39,9,1,1,0,4861,1,0,30,6,119,1,183,2,0
21,8,2,1,0,2488,0,0,30,6,258,6,169,3,1
74,5,0,0,0,29080,0,0,30,6,301,5,93,4,1
72,5,2,2,0,1285,0,0,1,5,494,4,150,9,0
39,1,1,0,0,1,1,0,1,5,165,1,745,2,0
29,7,2,1,0,0,0,0,1,5,12,1,514,3,0
52,4,0,2,0,3,0,0,1,5,28,1,-1,0,0
42,9,1,1,0,2152,0,0,1,5,113,2,93,4,0
32,4,2,2,0,12569,0,0,1,5,561,2,295,2,1
63,5,1,1,0,2896,0,0,1,5,304,1,119,2,1
19,8,2,1,0,526,0,0,1,5,174,1,199,3,0
37,1,1,1,0,195,1,0,1,5,10,1,-1,0,0
29,6,2,2,0,805,0,0,1,5,302,2,128,8,0
53,7,0,1,0,36,1,1,2,5,25,1,417,1,1
34,6,2,2,0,0,1,0,2,5,48,1,422,1,0
28,8,2,1,0,196,0,0,2,5,423,3,-1,0,1
35,1,1,1,0,262,0,0,2,5,96,2,109,4,0
31,7,2,1,0,1027,0,0,2,5,217,3,-1,0,1
67,5,1,2,0,1948,0,0,2,5,844,2,155,5,0
43,9,0,3,0,4389,0,0,2,5,632,2,85,1,1
32,6,2,2,0,4024,1,0,2,5,150,1,-1,0,0
26,1,2,1,0,463,0,1,2,5,248,2,-1,0,1
31,8,2,1,0,3511,0,0,2,5,667,1,-1,0,1
45,4,1,1,0,2897,0,0,2,5,301,2,88,5,0
39,4,0,2,0,224,0,0,2,5,194,2,88,1,1
56,1,1,0,0,1014,0,0,2,5,5,1,-1,0,0
35,6,2,2,0,398,0,0,5,5,101,3,-1,0,0
29,9,2,1,0,738,0,0,5,5,29,1,-1,0,0
32,8,2,1,0,61,0,1,5,5,178,3,515,7,0
28,7,2,1,0,198,0,0,5,5,128,2,-1,0,1
32,1,2,1,0,1029,0,0,5,5,175,4,-1,0,0
30,9,2,2,0,0,1,0,5,5,140,1,424,8,1
65,5,0,1,0,744,0,0,5,5,182,1,-1,0,0
24,0,2,2,0,674,1,0,6,5,267,1,-1,0,1
32,4,2,2,0,623,0,0,6,5,335,3,194,2,1
29,4,2,3,0,560,0,0,6,5,212,1,92,2,0
50,9,1,2,0,0,0,1,6,5,257,1,85,7,0
46,4,0,2,0,558,0,0,6,5,319,1,-1,0,1
30,4,1,2,0,69,1,0,6,5,42,1,-1,0,0
60,9,1,1,0,259,0,0,6,5,396,1,386,2,1
33,1,2,1,0,688,0,0,6,5,226,1,-1,0,0
37,9,1,1,0,432,1,0,6,5,386,3,776,55,1
60,4,0,0,0,2694,0,0,6,5,295,1,-1,0,0
43,9,1,1,0,69,1,1,7,5,156,1,260,2,0
48,4,2,2,0,159,0,0,7,5,229,1,251,6,1
52,7,1,1,0,657,0,0,7,5,398,2,460,2,1
29,4,2,2,0,1808,0,0,7,5,273,2,433,1,1
71,5,0,3,0,392,0,0,7,5,276,2,-1,0,1
42,4,1,2,0,298,0,0,8,5,214,4,115,6,0
47,4,2,2,0,6651,0,0,8,5,229,1,412,2,1
70,5,1,0,0,2795,0,0,8,5,480,1,181,2,1
28,4,2,2,1,1414,1,0,8,5,294,1,521,1,1
70,5,0,1,0,4572,0,0,8,5,173,11,162,5,0
31,6,1,2,0,2666,0,0,8,5,411,2,148,9,1
80,5,1,1,0,668,0,0,8,5,250,1,371,1,1
29,4,2,2,0,502,0,0,8,5,968,1,87,5,1
29,0,2,1,0,1992,0,0,8,5,202,1,87,2,0
23,8,2,1,0,1809,0,0,8,5,414,2,-1,0,1
34,7,2,1,0,267,0,0,8,5,449,2,-1,0,1
38,4,1,2,0,2656,0,0,8,5,230,2,-1,0,0
69,5,1,1,0,2473,0,0,8,5,967,3,-1,0,1
79,5,0,3,0,2628,0,0,8,5,220,7,450,2,0
19,8,2,1,0,372,0,0,8,5,444,3,-1,0,1
59,4,1,1,0,111,0,0,8,5,312,2,381,3,0
27,0,2,1,0,914,0,0,8,5,131,2,-1,0,0
35,1,2,3,0,484,0,0,8,5,344,1,87,3,1
38,0,1,1,0,1767,1,0,9,5,483,4,239,7,1
32,9,2,3,0,491,0,0,9,5,474,7,-1,0,1
36,9,2,1,0,966,0,0,9,5,119,9,367,4,0
43,6,1,2,0,2501,0,0,9,5,582,2,161,4,0
29,4,2,1,0,966,0,0,9,5,1185,1,396,2,0
26,8,2,1,0,1164,0,0,9,5,116,1,301,1,0
50,11,1,3,0,558,0,0,9,5,464,1,683,6,1
27,8,0,3,0,383,0,0,9,5,15,1,-1,0,0
29,8,1,3,0,2229,0,0,9,5,25,1,252,1,0
27,9,2,1,0,337,0,0,9,5,23,1,-1,0,1
53,0,2,1,0,654,0,0,10,5,67,1,-1,0,1
40,0,1,1,0,457,0,0,12,5,9,1,-1,0,0
35,0,2,2,0,170,0,0,12,5,12,1,-1,0,0
74,5,1,0,0,5539,0,0,12,5,390,2,159,3,0
27,10,2,2,0,77,0,0,12,5,305,4,77,1,0
35,6,1,2,0,2427,0,0,12,5,210,3,158,7,1
50,2,0,2,0,315,0,0,12,5,101,2,185,2,0
27,4,2,1,0,843,0,0,12,5,123,2,185,1,0
66,5,0,3,0,53,0,0,12,5,562,4,-1,0,1
43,0,2,1,0,386,0,0,12,5,220,3,529,1,1
25,4,2,2,0,380,0,0,12,5,167,1,-1,0,0
20,8,2,0,0,134,0,0,12,5,273,1,277,3,0
30,6,2,2,0,251,0,0,12,5,537,1,-1,0,1
29,7,2,1,0,102,0,0,12,5,154,1,182,5,0
57,5,1,1,0,1044,0,0,12,5,567,1,182,3,1
72,5,0,2,0,402,0,0,12,5,194,3,-1,0,0
36,4,1,2,0,93,0,0,12,5,262,2,182,7,1
31,4,2,2,0,2907,1,0,12,5,248,1,194,3,1
55,11,1,1,0,1157,0,0,12,5,289,1,412,2,0
72,0,1,0,0,2321,0,0,12,5,200,6,122,6,0
47,0,2,1,0,3696,0,0,12,5,250,2,181,4,1
80,5,1,0,0,1468,0,0,13,5,256,2,181,3,0
65,5,0,1,0,828,0,0,13,5,305,1,-1,0,1
30,8,2,1,0,459,0,0,13,5,98,2,210,22,0
25,1,2,1,0,1857,1,0,13,5,195,2,91,10,1
33,4,2,2,0,1962,0,0,13,5,363,1,181,1,1
29,6,2,2,0,1579,0,0,13,5,178,1,181,4,1
79,5,0,0,0,2787,0,0,13,5,617,1,377,1,1
24,8,2,1,0,1123,0,0,13,5,475,1,412,1,1
27,9,2,1,0,643,0,0,13,5,317,1,-1,0,1
63,5,1,2,0,4692,1,0,13,5,88,1,181,2,0
36,4,2,3,0,62,0,0,13,5,311,1,91,2,1
38,6,0,2,0,6447,0,0,13,5,316,3,182,1,0
31,10,1,2,0,330,0,0,13,5,309,1,181,3,1
22,8,2,1,0,71,0,0,13,5,337,1,181,2,1
36,7,1,3,0,618,0,0,13,5,360,1,335,2,1
40,4,1,2,0,4539,0,0,13,5,256,3,439,1,1
25,9,2,2,1,160,0,1,13,5,151,1,-1,0,0
31,9,1,2,0,2166,0,0,13,5,577,6,182,2,1
26,1,2,1,0,2007,0,0,13,5,272,3,182,2,1
51,4,1,2,0,3463,0,1,13,5,371,2,166,3,1
27,0,2,2,0,4738,0,0,13,5,752,1,-1,0,0
46,0,0,1,0,99,0,0,14,5,18,1,-1,0,0
70,5,0,0,0,482,0,0,14,5,413,1,181,3,1
24,8,2,0,0,1235,0,0,14,5,334,4,93,6,1
23,8,2,1,0,1298,0,0,14,5,603,1,-1,0,1
41,9,2,1,0,5329,0,0,14,5,397,2,-1,0,1
53,9,1,0,0,6181,0,0,14,5,817,2,209,3,1
30,9,2,1,0,1112,0,0,14,5,133,3,-1,0,0
86,5,1,0,0,1255,0,0,14,5,247,1,180,3,1
30,1,2,1,0,180,0,0,14,5,203,1,183,2,0
27,8,2,3,0,132,0,0,14,5,276,1,-1,0,1
34,9,2,2,0,2733,0,0,14,5,604,1,-1,0,1
49,7,1,1,0,725,0,1,14,5,70,1,-1,0,0
68,5,0,1,0,4189,0,0,14,5,897,2,-1,0,1
35,4,1,1,0,724,1,0,14,5,287,2,415,1,1
30,0,1,1,0,222,0,0,14,5,343,9,-1,0,0
28,8,2,1,0,205,0,0,14,5,87,3,184,2,1
56,1,1,1,0,813,1,1,14,5,71,1,-1,0,0
66,5,1,1,0,154,0,0,15,5,268,5,181,2,1
36,1,2,2,0,1830,0,0,15,5,185,5,181,6,0
30,4,2,2,0,232,0,0,15,5,219,1,91,1,1
60,5,0,2,0,979,1,0,15,5,346,1,181,4,1
46,0,1,1,0,5021,0,0,15,5,957,1,182,1,1
47,0,1,1,0,3676,0,0,15,5,415,2,342,1,1
31,9,2,1,0,2544,0,0,15,5,252,1,184,3,1
66,5,1,0,0,2173,0,0,15,5,178,1,181,5,0
64,3,1,0,0,768,0,0,15,5,250,2,182,1,0
68,5,1,1,0,2469,1,0,15,5,552,2,-1,0,1
63,1,1,1,0,180,0,0,15,5,390,2,182,5,1
42,10,1,1,0,1289,0,0,15,5,250,4,415,2,1
57,1,1,0,0,3498,0,0,15,5,210,2,456,2,0
29,8,2,1,0,658,0,0,15,5,198,2,244,4,1
61,5,1,1,0,938,0,0,15,5,392,2,183,3,1
24,9,2,1,0,3843,0,0,15,5,561,2,-1,0,0
45,9,2,2,0,1591,0,0,15,5,392,4,-1,0,0
60,7,2,1,0,739,0,0,15,5,261,1,182,1,0
35,7,1,1,0,2918,0,1,16,5,815,2,407,3,1
38,0,2,1,0,4803,0,0,16,5,129,2,182,2,0
58,4,1,2,0,1318,0,0,16,5,184,1,179,5,0
43,10,1,2,0,0,0,0,16,5,745,1,281,1,1
64,5,1,1,0,588,0,0,16,5,574,1,179,3,1
26,0,1,1,0,2469,0,0,16,5,136,8,-1,0,0
22,8,2,0,0,423,0,0,16,5,316,1,179,10,1
49,1,1,1,0,1946,0,0,16,5,486,1,-1,0,1
52,9,1,2,0,2506,0,0,16,5,377,1,228,3,0
46,4,1,1,0,766,1,0,16,5,6,1,-1,0,0
19,8,2,1,0,302,0,0,16,5,205,1,-1,0,1
41,4,0,2,0,4567,1,1,16,5,106,1,-1,0,0
31,4,0,2,0,414,0,1,16,5,241,1,-1,0,1
37,4,1,2,0,0,0,0,16,5,268,2,182,3,1
48,10,1,1,0,817,0,0,16,5,806,3,183,5,1
36,4,0,2,0,649,0,0,16,5,237,2,91,1,0
30,4,2,2,0,1268,0,0,16,5,73,4,-1,0,0
42,4,0,2,0,5037,0,0,16,5,100,6,84,14,0
33,9,1,1,0,183,0,0,16,5,457,2,182,3,1
30,0,1,1,0,1081,0,0,16,5,222,2,-1,0,0
51,0,1,1,0,423,1,1,16,5,84,5,183,2,0
30,6,1,1,0,123,0,1,17,5,66,1,85,5,0
32,7,1,0,0,164,1,0,17,5,19,1,-1,0,0
39,1,1,1,0,2467,0,0,19,5,207,2,276,3,1
34,9,1,1,0,806,0,0,19,5,253,3,458,1,1
46,9,1,1,0,9299,0,0,19,5,1148,1,276,2,1
58,1,0,0,0,1299,0,0,19,5,128,2,234,2,0
42,4,1,3,0,1519,0,0,19,5,268,1,-1,0,1
60,0,1,3,0,478,0,0,19,5,173,2,311,8,1
36,4,0,2,0,1057,0,0,19,5,230,2,164,2,1
32,2,1,2,0,762,0,0,19,5,187,11,-1,0,1
45,4,1,2,0,31472,0,0,19,5,568,7,-1,0,1
44,4,2,2,0,1090,0,0,19,5,204,4,532,2,1
73,5,1,0,0,1388,0,0,20,5,146,3,190,3,0
46,1,1,1,0,6879,0,0,20,5,296,1,281,2,0
57,5,1,1,0,3738,1,0,20,5,178,2,92,8,1
35,4,1,2,0,2374,1,1,20,5,174,2,215,6,0
29,0,2,1,0,854,0,0,20,5,175,5,95,1,0
29,0,2,1,0,1277,0,0,20,5,165,2,481,1,1
35,1,1,1,0,-17,1,0,20,5,7,1,-1,0,0
31,10,0,2,0,756,0,0,20,5,355,2,-1,0,1
47,6,1,1,0,523,0,0,20,5,7,1,-1,0,0
41,1,1,0,0,178,1,0,20,5,5,1,791,1,0
29,4,2,2,0,2344,1,0,20,5,288,1,133,2,0
54,1,1,1,0,1636,0,0,20,5,1008,2,-1,0,1
27,0,2,1,0,125,0,0,21,5,104,1,288,8,0
49,4,0,2,0,300,0,0,21,5,316,1,-1,0,1
24,0,2,1,0,1055,0,0,21,5,338,1,-1,0,0
35,0,2,1,0,321,0,0,21,5,143,1,412,3,1
24,8,2,1,0,1234,0,0,21,5,314,1,156,2,1
34,4,0,2,0,70,1,0,22,5,5,1,701,6,0
24,0,2,1,0,1295,0,0,22,5,355,2,92,1,1
43,4,1,2,0,839,0,0,22,5,942,1,-1,0,1
34,10,2,2,0,1974,0,0,22,5,355,1,342,3,1
60,10,1,0,0,0,0,0,22,5,1193,1,412,1,1
27,0,1,2,0,2855,0,0,22,5,138,2,178,4,1
54,4,0,2,0,5475,0,0,22,5,321,4,-1,0,1
38,4,1,2,0,536,1,0,22,5,248,1,-1,0,1
39,1,1,0,0,558,1,0,22,5,23,1,531,3,0
41,1,0,1,0,663,1,0,22,5,24,1,792,3,0
34,9,2,1,0,1279,1,0,22,5,174,2,160,8,1
93,5,1,3,0,775,0,0,22,5,860,2,177,7,1
34,9,2,1,0,1313,0,0,22,5,427,2,94,4,0
42,9,2,1,0,631,0,0,22,5,171,2,413,3,0
36,4,1,2,0,203,0,0,23,5,608,3,179,2,1
33,0,2,2,0,146,0,0,23,5,351,3,-1,0,1
37,9,2,2,0,0,1,0,23,5,366,6,-1,0,1
35,4,1,2,0,4124,1,0,23,5,350,2,445,7,1
41,0,1,1,0,14968,0,0,23,5,1360,4,-1,0,1
49,0,1,1,0,197,1,0,23,5,125,1,101,3,0
33,4,2,2,0,307,0,0,23,5,113,6,179,4,0
36,9,0,1,0,1451,1,0,23,5,192,4,93,17,1
30,8,2,2,0,3026,0,0,23,5,251,1,535,1,1
41,9,2,2,0,431,0,0,23,5,196,1,88,5,1
29,4,2,2,0,985,1,0,23,5,396,2,-1,0,1
30,7,2,1,0,268,0,0,24,5,86,1,-1,0,0
25,8,1,1,0,37,0,0,24,5,11,1,-1,0,0
28,8,2,1,0,2015,0,0,26,5,110,2,182,2,0
82,5,1,0,0,243,0,0,26,5,275,1,180,2,1
26,8,2,1,0,3090,0,0,26,5,379,1,339,1,0
56,5,1,1,0,393,0,1,26,5,183,1,221,2,1
33,9,0,1,0,948,0,0,26,5,7,1,-1,0,0
38,10,1,1,0,995,0,0,26,5,84,1,-1,0,0
27,9,2,1,0,-69,0,0,26,5,4,1,-1,0,0
27,4,2,2,0,102,0,0,26,5,9,1,-1,0,0
45,1,2,1,0,0,1,0,26,5,768,2,91,5,0
37,9,1,1,0,1707,1,0,26,5,546,2,784,3,1
48,4,1,2,0,612,0,0,26,5,86,7,292,1,0
46,0,1,3,0,5511,0,0,26,5,414,2,389,1,1
37,4,1,2,0,387,0,0,26,5,128,2,419,1,0
28,0,2,2,0,313,0,1,26,5,461,2,326,4,0
44,6,0,1,0,8,0,0,26,5,423,4,-1,0,1
32,0,2,1,0,457,0,0,26,5,109,3,455,2,0
40,9,1,1,0,0,1,1,26,5,105,2,172,1,0
61,6,1,2,0,10861,0,0,26,5,336,2,259,3,1
23,8,2,1,0,794,0,0,26,5,607,3,171,3,1
69,5,1,1,0,0,0,0,27,5,666,1,90,4,1
33,7,2,3,0,2297,0,0,27,5,527,1,-1,0,1
33,4,2,2,0,373,0,1,27,5,267,1,180,4,1
23,4,2,2,0,1807,0,0,27,5,606,1,-1,0,1
35,4,1,2,0,775,0,0,27,5,9,1,-1,0,0
31,7,2,1,1,-248,0,0,27,5,5,1,-1,0,0
27,7,2,1,0,230,0,0,27,5,5,1,-1,0,0
49,0,0,1,0,1180,0,0,27,5,139,2,181,4,0
31,0,2,1,0,255,0,0,27,5,167,2,181,1,0
45,9,1,1,0,2776,1,0,27,5,287,2,181,1,1
61,5,1,1,0,1058,0,0,27,5,218,2,91,3,1
41,5,2,0,0,2579,0,0,27,5,235,1,287,1,0
49,9,1,1,0,308,0,0,27,5,266,5,-1,0,0
47,0,1,1,0,1210,0,0,27,5,493,4,-1,0,0
46,9,1,3,0,3308,0,0,28,5,219,2,-1,0,1
40,0,1,1,0,0,0,0,28,5,496,2,182,11,1
55,9,1,2,0,1320,0,0,28,5,340,1,91,2,1
24,8,2,1,0,822,0,0,28,5,106,2,-1,0,0
39,10,1,0,0,7005,1,0,28,5,429,2,184,3,1
82,3,0,0,0,1381,0,0,28,5,844,5,181,4,1
27,9,2,1,0,204,0,0,28,5,471,2,-1,0,1
26,9,1,1,0,267,1,0,28,5,817,2,-1,0,1
31,4,2,2,0,725,1,0,28,5,211,1,92,2,0
22,10,2,2,0,993,0,0,28,5,115,3,93,1,1
27,8,2,2,0,311,0,0,28,5,462,1,148,4,1
32,0,1,1,0,389,1,0,28,5,129,3,233,3,0
53,1,1,0,0,306,0,0,28,5,388,3,181,1,1
54,4,1,2,0,752,0,0,29,5,211,5,491,4,1
53,9,1,2,0,2557,0,0,29,5,95,4,182,7,0
29,4,1,2,0,135,0,0,29,5,225,4,-1,0,0
64,5,1,1,0,1574,0,0,29,5,301,3,-1,0,1
33,1,1,1,0,0,1,0,29,5,331,1,-1,0,0
57,9,1,2,0,1181,0,0,29,5,169,2,182,2,1
31,4,2,2,0,1761,1,0,29,5,332,3,440,3,1
61,0,1,3,0,4629,1,0,29,5,349,3,183,2,1
35,10,2,2,0,154,0,0,29,5,200,4,181,2,1
57,10,0,1,0,1088,0,0,29,5,1697,1,-1,0,0
77,5,1,1,0,4112,0,0,29,5,426,1,184,3,1
36,7,1,1,0,11650,1,0,29,5,268,1,-1,0,1
32,4,1,2,0,6138,0,0,29,5,519,2,90,9,1
25,7,2,3,0,2022,0,0,29,5,276,8,97,12,1
61,4,1,3,0,264,0,0,29,5,270,1,178,1,1
69,5,2,2,0,2144,0,0,29,5,417,1,184,4,1
69,9,1,2,0,482,0,0,29,5,478,1,267,1,1
29,4,2,2,0,0,0,0,29,5,99,6,-1,0,0
35,4,2,2,0,2187,1,0,29,5,229,1,174,13,0
47,4,0,2,0,-130,1,0,30,5,221,4,431,5,0
30,0,2,2,0,8,0,1,30,5,76,2,150,1,0
28,0,2,1,0,261,1,1,30,5,269,7,182,9,0
34,0,1,2,0,0,0,0,30,5,292,1,183,2,1
71,9,1,1,0,3020,0,0,30,5,304,1,270,3,1
49,5,1,0,0,18,0,0,30,5,9,1,-1,0,0
45,4,2,2,0,4831,0,0,30,5,852,3,182,11,1
64,5,1,0,0,12067,0,0,30,5,367,2,92,2,1
39,2,1,1,0,689,0,0,30,5,240,3,-1,0,0
35,9,2,1,0,1227,0,0,30,5,1005,5,134,10,1
36,0,2,2,0,980,0,0,30,5,156,3,179,4,0
22,8,2,3,0,1232,0,0,30,5,283,1,430,2,1
27,9,2,1,0,842,0,0,30,5,273,1,91,1,0
83,3,0,0,0,5944,0,0,30,5,200,3,-1,0,0
23,4,2,2,0,906,0,0,30,5,160,3,-1,0,0
31,7,2,2,0,1626,0,0,31,5,15,1,-1,0,0
34,10,1,2,0,822,0,0,1,1,11,1,-1,0,0
35,6,1,2,0,980,0,0,2,1,428,2,336,6,0
80,5,1,1,0,173,0,0,2,1,87,3,-1,0,0
46,11,1,2,0,8564,0,0,2,1,397,2,342,1,0
33,4,1,2,0,643,0,0,2,1,203,3,94,1,0
26,9,2,1,0,1873,0,0,2,1,1013,3,276,2,0
25,9,2,1,0,31,0,0,2,1,300,3,-1,0,0
54,7,1,1,0,386,1,0,2,1,155,2,-1,0,0
34,4,2,2,0,275,0,0,2,1,196,2,455,23,1
34,4,1,1,0,369,0,0,2,1,868,3,342,4,1
59,9,2,1,0,571,0,1,2,1,25,1,-1,0,0
76,3,1,0,0,1483,0,0,2,1,90,4,-1,0,0
32,9,2,2,0,388,0,0,2,1,100,8,95,3,0
65,5,0,3,0,300,0,0,2,1,245,2,-1,0,0
37,1,2,3,0,871,1,0,2,1,209,1,542,4,0
55,9,1,3,0,240,1,0,2,1,108,3,277,1,1
53,0,2,1,0,2398,1,0,2,1,317,1,180,2,1
63,4,1,2,0,2785,0,0,2,1,341,2,392,3,1
32,10,2,1,0,8304,0,0,2,1,486,1,286,2,0
24,8,2,1,0,867,0,0,2,1,135,7,108,8,0
33,8,2,3,0,2321,0,0,2,1,308,1,109,4,0
33,4,1,2,0,7154,0,0,2,1,153,4,129,4,0
38,9,2,2,0,1727,0,0,2,1,141,2,185,6,0
37,4,2,2,0,62,1,0,2,1,428,2,272,8,1
30,8,2,1,0,3096,0,0,2,1,226,3,188,1,0
36,9,2,1,0,1745,0,0,2,1,258,1,-1,0,0
29,8,2,1,0,1377,1,0,3,1,248,1,446,2,1
29,8,2,2,0,163,0,0,3,1,249,1,-1,0,1
38,4,1,2,0,1199,0,0,3,1,482,1,-1,0,1
34,0,1,2,0,0,1,1,3,1,108,2,180,7,0
62,5,1,1,0,569,0,0,3,1,187,2,180,6,1
34,9,1,1,0,0,1,0,3,1,261,1,470,2,1
